File Name,Abies,Acer,Alnus,Betula,Cleared,Fagus,Fraxinus,Larix,Picea,Pinus,Populus,Prunus,Pseudotsuga,Quercus,Tilia
Pinus_sylvestris_4_63779_WEFL_NLF.tif,,,,,,,,,,1,,,,,
Quercus_petraea_11_83357_WEFL_NLF.tif,,,,,,0.06265,,,,,,,,0.93735,
Quercus_petraea_3_80279_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Picea_abies_0_47166_WEFL_NLF.tif,,,,,0.29585,,,,0.70415,,,,,,
Pinus_nigra_5_53124_WEFL_NLF.tif,,,,,,,,,,1,,,,,
Larix_kaempferi_4_42242_WEFL_NLF.tif,,,,,,,,0.94827,,0.05089,,,,,
Betula_spec._2_16799_WEFL_NLF.tif,,,,0.9685,0.00096,,,,,0.03054,,,,,
Picea_abies_4_45411_WEFL_NLF.tif,,,,,,,,,0.83115,,,,0.16885,,
Picea_abies_4_47891_WEFL_NLF.tif,,,,,0.14387,,,,0.85613,,,,,,
Larix_kaempferi_9_40182_WEFL_NLF.tif,,,,,,,,0.98706,,,,,,,
Quercus_petraea_3_83585_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Betula_spec._1_19945_WEFL_NLF.tif,,,,0.84052,,,,,,0.15948,,,,,
Cleared_0_22451_WEFL_NLF.tif,,,,,0.75989,,,,0.11636,,,,,,
Picea_abies_3_48412_WEFL_NLF.tif,,,,,,,,,0.69385,,,,,0.001,
Larix_decidua_0_37784_WEFL_NLF.tif,,,,,,0.01938,,0.98062,,,,,,,
Larix_decidua_3_36918_WEFL_NLF.tif,,,,,,,,0.93839,,,,,,0.02122,
Alnus_spec._4_12963_WEFL_NLF.tif,,,1,,,,,,,,,,,,
Fagus_sylvatica_4_29965_WEFL_NLF.tif,,,,,,0.93189,,,0.05318,,,,,0.01492,
Betula_spec._3_17916_WEFL_NLF.tif,,,,0.99746,,,,,,0.00254,,,,,
Fagus_sylvatica_9_29954_WEFL_NLF.tif,,,,,,1,,,,,,,,,
Acer_pseudoplatanus_2_6798_WEFL_NLF.tif,,1,,,,,,,,,,,,,
Betula_spec._3_15489_WEFL_NLF.tif,,,,0.4362,,,,,0.5638,,,,,,
Quercus_petraea_3_80785_WEFL_NLF.tif,,,,,,0.01499,,,,,,,,0.98501,
Picea_abies_4_49459_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Pseudotsuga_menziesii_2_76670_WEFL_NLF.tif,,,,,,,,0.05846,,,,,0.86101,0.08053,
Picea_abies_4_45103_WEFL_NLF.tif,,,,,,0.13769,,,0.86231,,,,,,
Fraxinus_excelsior_9_34416_WEFL_NLF.tif,,,,,,,0.9511,,,,,,,0.0489,
Picea_abies_3_46945_WEFL_NLF.tif,,,0.07849,,,,,,0.92151,,,,,,
Alnus_spec._4_14156_WEFL_NLF.tif,,,0.66867,,0.11551,,,,0.21582,,,,,,
Quercus_robur_11_88710_WEFL_NLF.tif,,,,,,0.07797,,,,,,,,0.55121,
Quercus_petraea_10_82731_WEFL_NLF.tif,,,,,,,,,,0.00127,,,,0.88349,
Acer_pseudoplatanus_1_9771_WEFL_NLF.tif,,0.97483,0.01155,,,,,,0.01362,,,,,,
Cleared_0_23047_WEFL_NLF.tif,,,,,0.25946,,,,,0.22743,,,,0.28337,
Alnus_spec._3_11326_WEFL_NLF.tif,,,1,,,,,,,,,,,,
Fagus_sylvatica_8_25979_WEFL_NLF.tif,,,,,,1,,,,,,,,,
Pinus_sylvestris_5_61779_WEFL_NLF.tif,,,,,,,,,0.01063,0.93711,,,,0.05226,
Picea_abies_2_47812_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Alnus_spec._3_13526_WEFL_NLF.tif,,,0.20626,,,0.06622,,,0.42609,,,,,,
Quercus_petraea_10_81338_WEFL_NLF.tif,0.15593,,,,,,,,,,,,,0.84407,
Picea_abies_3_48813_WEFL_NLF.tif,0.11608,,,,,,,,0.80602,,,,,,
Fagus_sylvatica_7_26116_WEFL_NLF.tif,,,,,,0.94229,,,0.05771,,,,,,
Betula_spec._1_16425_WEFL_NLF.tif,,,,0.5979,,,,,0.3517,,,,0.0504,,
Picea_abies_7_48417_WEFL_NLF.tif,,,,,,,,,0.89934,,,,,,
Abies_alba_9_1857_WEFL_NLF.tif,0.93995,,,,,,,0.06005,,,,,,,
Fagus_sylvatica_3_29189_WEFL_NLF.tif,,,,0.06338,,0.65291,,,,,,,,0.28371,
Quercus_robur_2_89888_WEFL_NLF.tif,,,,,,,,,,0.17422,,,0.16663,0.41622,
Picea_abies_9_46176_WEFL_NLF.tif,,,,,,0.03118,,0.10976,0.74486,,,,0.11419,,
Larix_kaempferi_3_41658_WEFL_NLF.tif,,,,,,,,0.8613,,,,,0.1387,,
Cleared_0_24619_WEFL_NLF.tif,,,,,0.60079,,,0.09185,,0.00383,,,0.30353,,
Quercus_robur_6_87568_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Fagus_sylvatica_2_26581_WEFL_NLF.tif,,,,,,1,,,,,,,,,
Quercus_robur_4_89395_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Quercus_petraea_5_81584_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Pinus_sylvestris_9_64689_WEFL_NLF.tif,,,,,,,,,,1,,,,,
Betula_spec._3_17001_WEFL_NLF.tif,,,,0.82576,,,,0.1431,,,,,,,
Pinus_nigra_3_53599_WEFL_NLF.tif,,,,,,,,,0.00599,0.99401,,,,,
Larix_kaempferi_3_42476_WEFL_NLF.tif,,,,,0.11546,,,0.7357,,0.03914,,,0.1097,,
Cleared_0_21677_WEFL_NLF.tif,,,,,0.7658,,,,,,,,0.1312,,
Fagus_sylvatica_1_25860_WEFL_NLF.tif,,,,,,1,,,,,,,,,
Larix_decidua_1_39411_WEFL_NLF.tif,,,0.07429,,,,,0.92421,0.0015,,,,,,
Pinus_sylvestris_9_64491_WEFL_NLF.tif,,,,,,,,,,1,,,,,
Larix_decidua_0_36548_WEFL_NLF.tif,,,,,,,,1,,,,,,,
Pinus_nigra_6_50612_WEFL_NLF.tif,,,,,,0.15899,,,,0.68629,,,,,
Acer_pseudoplatanus_3_5427_WEFL_NLF.tif,,0.95637,,,,,,,,0.04363,,,,,
Betula_spec._1_16879_WEFL_NLF.tif,,,,0.89349,,,,,0.10651,,,,,,
Betula_spec._2_19408_WEFL_NLF.tif,,,,0.81699,,,,,0.18301,,,,,,
Fraxinus_excelsior_3_30544_WEFL_NLF.tif,,,,,,0.00768,0.99232,,,,,,,,
Picea_abies_3_49474_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Pseudotsuga_menziesii_0_79139_WEFL_NLF.tif,,,,,,,,,0.1281,,,,0.74183,,
Cleared_0_20083_WEFL_NLF.tif,,,0.04319,,0.70351,0.04813,,,,,0.06917,,,,
Pinus_sylvestris_9_62489_WEFL_NLF.tif,,,,,,,,,0.00869,0.99131,,,,,
Pinus_sylvestris_5_64887_WEFL_NLF.tif,,,,,,,,,,0.96716,,,,,
Quercus_rubra_2_91657_WEFL_NLF.tif,,,,,0.00734,0.30257,,,,0.13025,,,,0.55984,
Quercus_petraea_10_82225_WEFL_NLF.tif,,,,,,0.03621,,,,,,,,0.96379,
Larix_decidua_4_37775_WEFL_NLF.tif,,,,,,,0.02897,0.84656,0.12447,,,,,,
Larix_kaempferi_3_42062_WEFL_NLF.tif,,,,,,,,0.92419,,0.07581,,,,,
Quercus_petraea_3_80188_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Populus_spec._3_65212_WEFL_NLF.tif,,,,,,,,,,,1,,,,
Quercus_robur_1_86664_WEFL_NLF.tif,,,,,,0.09211,,0.03611,0.09927,,,,,0.59486,
Cleared_0_23164_WEFL_NLF.tif,,,,,0.8028,,,,,0.05231,,,,0.14488,
Picea_abies_3_48345_WEFL_NLF.tif,,,,,,,,,0.98029,0.01971,,,,,
Quercus_robur_3_88406_WEFL_NLF.tif,0.02161,,,,,,,,,0.0589,,,,0.91949,
Quercus_petraea_9_83887_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Quercus_robur_2_88656_WEFL_NLF.tif,,,0.13617,,,0.14951,,,,,,,,0.71432,
Fagus_sylvatica_4_26529_WEFL_NLF.tif,,,,,,0.98294,,,,,,,,,
Pinus_sylvestris_8_64494_WEFL_NLF.tif,,,,,,,,,,0.72789,,,0.13659,,
Abies_alba_9_1174_WEFL_NLF.tif,0.87731,,,0.12269,,,,,,,,,,,
Quercus_robur_3_88272_WEFL_NLF.tif,,,,,,,,,,0.21176,,,,0.4133,
Larix_kaempferi_3_44873_WEFL_NLF.tif,,,,,,,,0.39532,,0.60468,,,,,
Fagus_sylvatica_2_25552_WEFL_NLF.tif,,,,,,0.87595,,,,,,,,,
Cleared_0_20909_WEFL_NLF.tif,,,,,0.70837,,,,,0.23697,,,,,
Quercus_petraea_9_84347_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Prunus_spec._2_72705_WEFL_NLF.tif,,,,,,,,,,0.15796,,0.84204,,,
Quercus_robur_3_87239_WEFL_NLF.tif,,,,,,,,,,,,,0.18049,0.69615,
Fraxinus_excelsior_2_33966_WEFL_NLF.tif,,,,,,0.03606,0.96394,,,,,,,,
Abies_alba_9_1279_WEFL_NLF.tif,0.86881,,,,,0.05706,,,,,,,,0.07413,
Prunus_spec._2_72139_WEFL_NLF.tif,,,,,,,,,0.03919,,,0.96081,,,
Quercus_petraea_7_80461_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Quercus_petraea_3_81040_WEFL_NLF.tif,,,,,,0.14551,,,,,,,,0.85449,
Picea_abies_2_46909_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Pinus_sylvestris_4_63424_WEFL_NLF.tif,,,,,,,,,,1,,,,,
Quercus_petraea_9_81416_WEFL_NLF.tif,,,0.14396,,,,,,,,,,,0.85604,
Betula_spec._4_18659_WEFL_NLF.tif,,,,0.87003,,,,,,0.00038,,,,,
Larix_kaempferi_2_43335_WEFL_NLF.tif,,,,,,,,0.55822,,0.44178,,,,,
Fagus_sylvatica_2_25232_WEFL_NLF.tif,,,,,,0.87917,,,,,,,,,
Fagus_sylvatica_10_26008_WEFL_NLF.tif,,,,,,1,,,,,,,,,
Alnus_spec._3_14160_WEFL_NLF.tif,,,0.89384,,,,,,,0.10616,,,,,
Prunus_spec._1_72071_WEFL_NLF.tif,,,,,,,,,,,,1,,,
Pseudotsuga_menziesii_2_77208_WEFL_NLF.tif,,,,,,,,,,,,,0.98354,,
Quercus_petraea_2_80620_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Quercus_rubra_4_90136_WEFL_NLF.tif,,,,,,,,0.10575,,,,,0.31184,0.20171,
Picea_abies_6_49611_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Picea_abies_3_47371_WEFL_NLF.tif,,,,,,,,0.07265,0.92735,,,,,,
Pinus_sylvestris_4_64159_WEFL_NLF.tif,,,,,,,,,,1,,,,,
Acer_pseudoplatanus_4_7188_WEFL_NLF.tif,,0.45792,,,,0.00579,,,0.53629,,,,,,
Fagus_sylvatica_10_25497_WEFL_NLF.tif,,,,,0.02498,0.91767,,,,,,,,,
Quercus_petraea_9_84151_WEFL_NLF.tif,,,,,,,,,0.00668,,,,,0.93959,0.05373
Pinus_sylvestris_4_62486_WEFL_NLF.tif,,,,,,,,,,1,,,,,
Fagus_sylvatica_7_28976_WEFL_NLF.tif,,,,,,1,,,,,,,,,
Pinus_sylvestris_2_64251_WEFL_NLF.tif,,,,,,,,,,1,,,,,
Picea_abies_7_48323_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Larix_kaempferi_3_41071_WEFL_NLF.tif,,,0.00893,,,0.03013,,0.96094,,,,,,,
Fagus_sylvatica_1_28169_WEFL_NLF.tif,,0.00823,,,,0.86192,,,0.12985,,,,,,
Larix_kaempferi_3_43280_WEFL_NLF.tif,,,,,,,,0.99389,,,,,,,
Fraxinus_excelsior_7_33709_WEFL_NLF.tif,,,,,,,0.23367,,0.76633,,,,,,
Alnus_spec._6_12984_WEFL_NLF.tif,,,0.39023,0.107,0.22416,0.06982,,,0.06278,,,,,,
Cleared_0_22768_WEFL_NLF.tif,,,,,0.80402,,,,0.01606,,,,,,
Pinus_strobus_3_55488_WEFL_NLF.tif,,,,,,,,,,1,,,,,
Abies_alba_5_4583_WEFL_NLF.tif,1,,,,,,,,,,,,,,
Pinus_nigra_9_52421_WEFL_NLF.tif,,,,0.0066,,,,,,0.9934,,,,,
Alnus_spec._1_13091_WEFL_NLF.tif,,,0.7727,,,,,,0.2273,,,,,,
Quercus_robur_3_86539_WEFL_NLF.tif,,,,,,,,0.00536,,,,,,0.99464,
Cleared_0_24853_WEFL_NLF.tif,,,,,0.37319,,,,0.62681,,,,,,
Pinus_strobus_3_55141_WEFL_NLF.tif,,,,,,,,,,1,,,,,
Quercus_petraea_2_80594_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Pinus_sylvestris_2_60181_WEFL_NLF.tif,,,,,,,,,,1,,,,,
Cleared_0_22058_WEFL_NLF.tif,,,,,0.24687,,,,,0.75313,,,,,
Cleared_0_22974_WEFL_NLF.tif,,,,0.00091,0.8403,0.01864,,,,0.13843,,,0.00172,,
Quercus_petraea_2_81585_WEFL_NLF.tif,,,,,,,,,0.09953,,,,,0.90047,
Picea_abies_4_47676_WEFL_NLF.tif,,,,,0.13242,,,,0.86758,,,,,,
Pseudotsuga_menziesii_3_75044_WEFL_NLF.tif,,,,,,,,,,0.03015,,,0.96985,,
Cleared_0_24561_WEFL_NLF.tif,,,0.21805,,0.53607,0.16043,,,0.08544,,,,,,
Pinus_sylvestris_3_60262_WEFL_NLF.tif,,,,,,,,,,1,,,,,
Picea_abies_3_46077_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Larix_kaempferi_3_41749_WEFL_NLF.tif,,,,,,,,0.6487,,0.3513,,,,,
Pseudotsuga_menziesii_2_78048_WEFL_NLF.tif,,,,,,,,,0.0259,,,,0.91066,,
Quercus_petraea_2_81166_WEFL_NLF.tif,,,,,,,,,0.01557,,,,,0.98443,
Fraxinus_excelsior_6_34803_WEFL_NLF.tif,,,,,,,0.48446,,0.05152,,,,,,
Cleared_0_24693_WEFL_NLF.tif,,,,,1,,,,,,,,,,
Pseudotsuga_menziesii_3_75671_WEFL_NLF.tif,,,,,,,,,,0.14611,,,0.85389,,
Cleared_0_22745_WEFL_NLF.tif,,,,,0.09756,,,,,,,,,,
Alnus_spec._3_10122_WEFL_NLF.tif,,,0.34199,,,0.65801,,,,,,,,,
Fagus_sylvatica_2_27760_WEFL_NLF.tif,,,,,,1,,,,,,,,,
Acer_pseudoplatanus_4_6325_WEFL_NLF.tif,,1,,,,,,,,,,,,,
Larix_decidua_4_39421_WEFL_NLF.tif,,,,,,,,0.98804,,,,,,0.01196,
Alnus_spec._2_10515_WEFL_NLF.tif,,,0.9767,,,0.0233,,,,,,,,,
Cleared_0_23736_WEFL_NLF.tif,,,,,0.25683,,,,,,,,,0.28331,
Cleared_0_24805_WEFL_NLF.tif,,,,,0.78886,,,,,,,,,,
Betula_spec._4_17150_WEFL_NLF.tif,,,,0.52935,0.47065,,,,,,,,,,
Fraxinus_excelsior_2_34610_WEFL_NLF.tif,,0.11838,,,,0.21861,0.663,,,,,,,,
Fagus_sylvatica_6_29711_WEFL_NLF.tif,,,,,,1,,,,,,,,,
Quercus_robur_2_85173_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Picea_abies_5_45035_WEFL_NLF.tif,,,,,,0.02068,,,0.97932,,,,,,
Quercus_rubra_1_93625_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Betula_spec._3_15223_WEFL_NLF.tif,,,,0.67328,,,,,0.31652,0.0102,,,,,
Quercus_rubra_3_90900_WEFL_NLF.tif,,,,,,,,,,0.34404,,,0.18974,0.46621,
Fagus_sylvatica_8_27359_WEFL_NLF.tif,,,,,,0.56226,,,0.43774,,,,,,
Quercus_petraea_5_84972_WEFL_NLF.tif,,,,,,,,0.00045,,,,,,0.99955,
Quercus_petraea_6_83643_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Fagus_sylvatica_8_28160_WEFL_NLF.tif,,0,,,,0.78972,,0.05141,0.07485,,,,,0.08402,
Fagus_sylvatica_1_25437_WEFL_NLF.tif,,,,,,0.7552,,,0.2448,,,,,,
Quercus_robur_8_87776_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Cleared_0_23093_WEFL_NLF.tif,,,,,0.55843,,,,0.44157,,,,,,
Populus_spec._3_68999_WEFL_NLF.tif,,0.15399,,,,,,,,,0.84601,,,,
Picea_abies_1_49245_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Cleared_0_21554_WEFL_NLF.tif,,,,,0.99636,0.00364,,,,,,,,,
Picea_abies_9_48947_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Acer_pseudoplatanus_3_5291_WEFL_NLF.tif,,1,,,,,,,,,,,,,
Pinus_sylvestris_5_64676_WEFL_NLF.tif,,,,,,,,,,1,,,,,
Prunus_spec._2_73464_WEFL_NLF.tif,,,,,,,,,,,,1,,,
Pinus_sylvestris_3_62196_WEFL_NLF.tif,,,,,0.15733,,,,,0.69164,,,,,
Quercus_robur_2_89061_WEFL_NLF.tif,,,,,,,,,,,,,,0.00937,
Picea_abies_4_46115_WEFL_NLF.tif,,,,,,0.15129,,,0.84871,,,,,,
Fagus_sylvatica_9_26682_WEFL_NLF.tif,,,,,,1,,,,,,,,,
Alnus_spec._3_12946_WEFL_NLF.tif,,,0.46403,,,0.42531,,0.04557,0.0001,0.06499,,,,,
Pinus_sylvestris_2_62781_WEFL_NLF.tif,,,,,,,,,,1,,,,,
Pinus_sylvestris_3_60143_WEFL_NLF.tif,,,,,,,,,,1,,,,,
Picea_abies_3_45935_WEFL_NLF.tif,,,,,,0.02562,,,0.97438,,,,,,
Populus_spec._4_68065_WEFL_NLF.tif,,,,,,,,,,,1,,,,
Acer_pseudoplatanus_2_6784_WEFL_NLF.tif,,0.65321,,,0.1432,,,,0.20359,,,,,,
Larix_kaempferi_3_43352_WEFL_NLF.tif,,,,,,0.04804,,0.38924,,,,,0.56272,,
Betula_spec._1_15381_WEFL_NLF.tif,,,0.02513,0.97369,,,,0.00118,,,,,,,
Picea_abies_5_48983_WEFL_NLF.tif,,,,,0.14343,,,,0.85657,,,,,,
Pseudotsuga_menziesii_3_78962_WEFL_NLF.tif,,,,,,,,,,0.01332,,,0.98668,,
Larix_kaempferi_3_43424_WEFL_NLF.tif,,,,,,,,1,,,,,,,
Cleared_0_22109_WEFL_NLF.tif,,,,,0.97402,0.02598,,,,,,,,,
Acer_pseudoplatanus_2_6051_WEFL_NLF.tif,,0.72593,,,,0.27407,,,,,,,,,
Alnus_spec._2_12950_WEFL_NLF.tif,,,1,,,,,,,,,,,,
Picea_abies_3_48517_WEFL_NLF.tif,,,,,,0.16095,,,0.77369,,,,,0.06536,
Picea_abies_5_49492_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Larix_decidua_0_37812_WEFL_NLF.tif,,,,,,0.09676,,0.90324,,,,,,,
Abies_alba_9_873_WEFL_NLF.tif,0.86324,,,,,,,,,,,,,,
Picea_abies_4_47459_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Quercus_petraea_3_81601_WEFL_NLF.tif,,,,,,,,,,,,,,0.87394,
Prunus_spec._3_74143_WEFL_NLF.tif,,,,,,0.01355,,,,,,0.98645,,,
Pinus_sylvestris_4_60607_WEFL_NLF.tif,,,,,,,,,,0.95251,,,,,
Acer_pseudoplatanus_2_9073_WEFL_NLF.tif,,1,,,,,,,,,,,,,
Pinus_strobus_5_58630_WEFL_NLF.tif,,,,,,,,,,0.72001,,,,,
Picea_abies_3_49238_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Acer_pseudoplatanus_1_6238_WEFL_NLF.tif,0.01012,0.92117,,,,,,0.05482,,,,,1.00E-05,0.01388,
Pinus_nigra_9_52459_WEFL_NLF.tif,,,,,,,,,0.00629,0.99371,,,,,
Betula_spec._6_18922_WEFL_NLF.tif,,,,0.28327,,,,,,0.71579,,,0.00094,,
Acer_pseudoplatanus_2_6480_WEFL_NLF.tif,,0.98137,,,,0.01863,,,,,,,,,
Pseudotsuga_menziesii_2_78689_WEFL_NLF.tif,,,,,,,,,0.21652,,,,0.56362,0.21986,
Quercus_robur_2_89495_WEFL_NLF.tif,,,,,,,,,0.20155,,,,,0.79845,
Quercus_rubra_9_91012_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Pseudotsuga_menziesii_2_75509_WEFL_NLF.tif,,,,,0.1109,0.15987,,,,,,,0.60224,0.11936,
Larix_kaempferi_3_42483_WEFL_NLF.tif,,,,,,,,0.89345,,,,,,0.10655,
Pseudotsuga_menziesii_2_75115_WEFL_NLF.tif,,,,,,,,,,0.0478,,,0.9522,,
Larix_decidua_0_38715_WEFL_NLF.tif,,,,,,0.07193,,0.92807,,,,,,,
Pinus_sylvestris_6_62622_WEFL_NLF.tif,,,0.18875,,,,,0.20448,,0.32739,,,,,
Picea_abies_3_45314_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Fagus_sylvatica_4_28820_WEFL_NLF.tif,,,,,,0.92102,,,0.05244,,,,,,
Larix_decidua_3_37406_WEFL_NLF.tif,,,,0.1053,0.00114,0.12594,,0.76762,,,,,,,
Picea_abies_3_46776_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Abies_alba_9_4883_WEFL_NLF.tif,0.93083,,,,,,,,,,,,,5.00E-05,
Cleared_0_23190_WEFL_NLF.tif,,,,,0.94129,,,,,0.05871,,,,,
Pinus_nigra_3_50907_WEFL_NLF.tif,,,,,,0.06129,,,,0.85483,,,,,
Acer_pseudoplatanus_3_6547_WEFL_NLF.tif,,0.88516,,,,,,0.05332,,,,,,0.06152,
Pinus_sylvestris_7_60910_WEFL_NLF.tif,,,,,,0.1576,,,,0.80501,,,,0.0374,
Quercus_petraea_8_84338_WEFL_NLF.tif,,,,,,,,,,,,,0.09231,0.90769,
Pinus_sylvestris_6_63428_WEFL_NLF.tif,,,,,,,,,,0.95045,,,,,
Fraxinus_excelsior_3_30616_WEFL_NLF.tif,,,,,,,1,,,,,,,,
Picea_abies_9_47621_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Larix_decidua_2_35409_WEFL_NLF.tif,,,,,,,,0.76085,0.06974,0.05908,,,,,
Picea_abies_2_49951_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Picea_abies_2_49508_WEFL_NLF.tif,,,,,,,,,0.99941,,,,,0.00059,
Cleared_0_24973_WEFL_NLF.tif,,,,,0.51744,,,,0.48256,,,,,,
Quercus_petraea_2_82221_WEFL_NLF.tif,,,,,,,,0.05453,,3.00E-05,,,,0.88532,
Quercus_petraea_3_81769_WEFL_NLF.tif,,,,,,0.12753,,,,,,,,0.06872,
Pinus_sylvestris_4_62525_WEFL_NLF.tif,,,,,,,,,0.31111,0.68889,,,,,
Quercus_robur_4_88332_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Larix_kaempferi_3_43361_WEFL_NLF.tif,,,,,,,,1,,,,,,,
Fagus_sylvatica_2_26785_WEFL_NLF.tif,0.23324,,,,,0.76676,,,,,,,,,
Fraxinus_excelsior_9_30278_WEFL_NLF.tif,,,,,,0.10043,0.89914,,,,,,,,
Fagus_sylvatica_6_27960_WEFL_NLF.tif,,,,,,0.86463,,,0.13537,,,,,,
Pseudotsuga_menziesii_4_79591_WEFL_NLF.tif,,,,,,0.24326,,,,,,,0.70995,0.02844,
Fraxinus_excelsior_3_32765_WEFL_NLF.tif,,,,,,,1,,,,,,,,
Picea_abies_3_49250_WEFL_NLF.tif,,,0.06051,,,,,,0.84405,,,,,0.01319,
Quercus_robur_5_89638_WEFL_NLF.tif,,0.28782,,,,,,,,,0.26728,,,0.39621,
Alnus_spec._3_12628_WEFL_NLF.tif,,,1,,,,,,,,,,,,
Alnus_spec._2_11206_WEFL_NLF.tif,,,0.63138,,,,,,0.36862,,,,,,
Pseudotsuga_menziesii_3_79949_WEFL_NLF.tif,,0.09798,,,,,,,,,,,0.90202,,
Picea_abies_9_48755_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Fagus_sylvatica_10_27644_WEFL_NLF.tif,,,,,,0.95364,,,0.04636,,,,,,
Fagus_sylvatica_10_29362_WEFL_NLF.tif,,,,,,0.99563,,,,,,,,,
Pinus_sylvestris_9_62302_WEFL_NLF.tif,,,,,,,,,,0.91764,,,,,
Larix_decidua_9_39508_WEFL_NLF.tif,,,,,,,,1,,,,,,,
Larix_decidua_9_37018_WEFL_NLF.tif,,,,,,,,0.43487,,0.56513,,,,,
Quercus_petraea_2_83403_WEFL_NLF.tif,,,,,,,,,0.12347,,,,,0.87653,
Picea_abies_2_48135_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Pinus_sylvestris_4_60447_WEFL_NLF.tif,,,,,,,,,0.09271,0.90729,,,,,
Alnus_spec._3_14642_WEFL_NLF.tif,,,0.84061,,,0.15939,,,,,,,,,
Quercus_rubra_1_94773_WEFL_NLF.tif,,,,,,,,,,,,,0.00243,0.08816,
Picea_abies_3_49883_WEFL_NLF.tif,,,,,,0.12774,,,0.71222,,,,,,
Fraxinus_excelsior_4_31413_WEFL_NLF.tif,,,,,,,1,,,,,,,,
Fagus_sylvatica_1_26991_WEFL_NLF.tif,,,,,,0.84989,,,0.15011,,,,,,
Picea_abies_9_45567_WEFL_NLF.tif,,,,,0.07908,,,,0.80705,,,,,,
Fraxinus_excelsior_4_34418_WEFL_NLF.tif,,,,,,0.00319,0.99681,,,,,,,,
Alnus_spec._3_12209_WEFL_NLF.tif,,,0.92811,,,,,,,0.00092,,,,,
Larix_decidua_3_35968_WEFL_NLF.tif,,,,,,0.02826,,0.94818,,0.02356,,,,,
Abies_alba_9_760_WEFL_NLF.tif,0.74691,,,,,0.04515,,,0.08812,,,,,0.11982,
Acer_pseudoplatanus_4_6522_WEFL_NLF.tif,,0.90015,,,,0.09985,,,,,,,,,
Cleared_0_21059_WEFL_NLF.tif,,,,0.04699,0.78844,0.01334,,,,,,,,0.05248,
Quercus_robur_5_87771_WEFL_NLF.tif,,,,,,,,,,,,,,0.90683,0.09317
Acer_pseudoplatanus_2_6438_WEFL_NLF.tif,,0.88719,,,,0.11281,,,,,,,,,
Fagus_sylvatica_9_29383_WEFL_NLF.tif,,,,,,0.89504,,,0.10496,,,,,,
Larix_decidua_5_35677_WEFL_NLF.tif,,,,,,0.02325,,0.97675,,,,,,,
Larix_kaempferi_9_42844_WEFL_NLF.tif,,,,,,,,0.76866,0.00661,,,,,0.10693,
Picea_abies_3_46431_WEFL_NLF.tif,,,,,,0.11176,,,0.73136,,,,0.15688,,
Picea_abies_2_49548_WEFL_NLF.tif,,,0.11298,,,0.10861,,,0.67415,,,,,,
Quercus_robur_3_88259_WEFL_NLF.tif,,,,,,,,0.0031,,,,,0.33074,0.33222,
Picea_abies_3_48183_WEFL_NLF.tif,,,,,,,,,0.88317,0.11683,,,,,
Picea_abies_5_49248_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Quercus_robur_2_87820_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Cleared_0_23042_WEFL_NLF.tif,,,0.10707,,0.85835,,,,0.00643,,,,,0.02815,
Picea_abies_9_49133_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Quercus_petraea_3_82897_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Pseudotsuga_menziesii_2_77609_WEFL_NLF.tif,,,,,,,,,,0.22262,,,0.77738,,
Cleared_0_23786_WEFL_NLF.tif,,,,,0.99993,,,,,,,,,,
Pinus_sylvestris_4_62523_WEFL_NLF.tif,,,,,,0.13393,,,,0.86607,,,,,
